SAMindex,EGsmlie2D,TC_mean,S_area,PDOS_mean,PDOS_min,PDOS_max,PDOS_var,PDOS_sd,PDOS_gm,PDOS_hm,Peak1_frequency,Peak1_PDOS,Peak2_frequency,Peak2_PDOS,Peak3_frequency,Peak3_PDOS,Peak4_frequency,Peak4_PDOS,Peak5_frequency,Peak5_PDOS,E_pair_mean,E_pair_min,E_pair_max,E_pair_var,E_pair_sd,E_pair_gm,E_pair_hm,E_mol_mean,E_mol_min,E_mol_max,E_mol_var,E_mol_sd,E_mol_gm,E_mol_hm,TotEng_mean,TotEng_min,TotEng_max,TotEng_var,TotEng_sd,TotEng_gm,TotEng_hm,c_interface_up_mean,c_interface_up_min,c_interface_up_max,c_interface_up_var,c_interface_up_sd,c_interface_up_gm,c_interface_up_hm,c_interface_up1_mean,c_interface_up1_min,c_interface_up1_max,c_interface_up1_var,c_interface_up1_sd,c_interface_up1_gm,c_interface_up1_hm,c_interface_up2_mean,c_interface_up2_min,c_interface_up2_max,c_interface_up2_var,c_interface_up2_sd,c_interface_up2_gm,c_interface_up2_hm,c_interface_up3_mean,c_interface_up3_min,c_interface_up3_max,c_interface_up3_var,c_interface_up3_sd,c_interface_up3_gm,c_interface_up3_hm,c_interface_dw_mean,c_interface_dw_min,c_interface_dw_max,c_interface_dw_var,c_interface_dw_sd,c_interface_dw_gm,c_interface_dw_hm,c_interface_dw1_mean,c_interface_dw1_min,c_interface_dw1_max,c_interface_dw1_var,c_interface_dw1_sd,c_interface_dw1_gm,c_interface_dw1_hm,c_interface_dw2_mean,c_interface_dw2_min,c_interface_dw2_max,c_interface_dw2_var,c_interface_dw2_sd,c_interface_dw2_gm,c_interface_dw2_hm,c_interface_dw3_mean,c_interface_dw3_min,c_interface_dw3_max,c_interface_dw3_var,c_interface_dw3_sd,c_interface_dw3_gm,c_interface_dw3_hm,SAM_up_length_mean,SAM_up_length_min,SAM_up_length_max,SAM_up_length_var,SAM_up_length_sd,SAM_up_length_gm,SAM_up_length_hm,SAM_dw_length_mean,SAM_dw_length_min,SAM_dw_length_max,SAM_dw_length_var,SAM_dw_length_sd,SAM_dw_length_gm,SAM_dw_length_hm,Gold_up_length_mean,Gold_up_length_min,Gold_up_length_max,Gold_up_length_var,Gold_up_length_sd,Gold_up_length_gm,Gold_up_length_hm,Gold_dw_length_mean,Gold_dw_length_min,Gold_dw_length_max,Gold_dw_length_var,Gold_dw_length_sd,Gold_dw_length_gm,Gold_dw_length_hm,Water_length_mean,Water_length_min,Water_length_max,Water_length_var,Water_length_sd,Water_length_gm,Water_length_hm,Au_overlap_factor,Water_all_overlap_factor,Water_librations_overlap_factor,Water_bending_overlap_factor,Water_stretching_overlap_factor
SAM100,NC(=O)[C@@H]1CC[C@H](C(=O)[O-])[NH2+]1,116.545,1393.03,0.004130755,1.55E-05,0.028978069,2.73E-05,0.005229234,1.65E-05,0.000186828,88.88803572,0.028978069,43.29014452,0.021895839,40.66408796,0.014204379,36.3669045,0.013761799,37.56056657,0.013284678,-879977.4506,-880980.87,-877042.61,43081.81728,207.5615988,879842.5052,879977.4017,3048.955551,44.261784,3364.7877,15481.5005,124.424678,2988.459809,3018.325678,-858957.2592,-861049.54,-858345.07,208759.3784,456.9019352,858848.9916,858957.0165,-248.8180979,-296.68758,-203.75754,159.199487,12.61742791,253.05405,248.1776231,-0.863962154,-39.588574,46.898839,132.722504,11.52052534,5.216991671,0.886659679,0.224651758,-38.447286,41.169465,102.8191593,10.13997827,5.10160344,1.512768804,-10.78714841,-70.141319,71.640984,366.9569111,19.15611942,11.15512756,3.505913419,-236.5093632,-294.55466,-185.12438,181.2411868,13.4625847,228.2319722,235.746635,0.744664193,-48.329392,56.578432,143.5217218,11.98005517,3.138389144,0.647547172,0.26635726,-50.544983,47.449407,127.3788514,11.28622396,5.182192675,0.972693982,10.84314883,-73.371602,77.693988,377.6757582,19.43388171,15.84800737,3.207702233,13.97071145,13.54909,14.50989,0.014345701,0.119773541,13.99541135,13.9696873,14.09310467,13.69573,14.710702,0.019176504,0.138479254,14.10412776,14.09175027,57.05228649,56.93376,57.3137,0.002178951,0.046679234,57.09148129,57.05224832,57.22617764,57.0727024,57.5188794,0.003081701,0.055513067,57.25060017,57.22612382,48.55974159,46.690203,50.45724,0.234935451,0.484701404,48.34483432,48.5549014,0.070468901,0.320579227,0.354085927,0.141468937,0.141023279
SAM101,NC(=O)[C@@H]1[C@H]2C=C[C@H](O2)[C@@H]1C(N)=O,120.1215,1394.143,0.004130574,2.79E-05,0.026214669,2.51E-05,0.00501039,2.91E-05,0.000214891,89.12676813,0.026214669,42.97183463,0.018021553,37.40141163,0.014445929,31.91056609,0.013585434,33.66127046,0.012095002,-852854.1546,-853897.63,-850079.32,57711.66346,240.2325196,852586.3873,852854.087,6635.995886,3627.2104,6991.7371,14278.59298,119.4930667,6565.813174,6633.600269,-827973.7303,-830129.25,-827324.82,251591.8758,501.5893498,827717.285,827973.4268,-173.8717916,-210.35997,-131.25374,101.1857156,10.05911107,173.1737986,173.2826682,-0.101648318,-32.648706,32.604977,65.20169338,8.074756552,3.582620896,1.005653719,0.132034286,-34.041982,33.056755,65.17242726,8.072944151,2.526621322,1.368602121,-9.288224255,-63.039743,69.016827,284.4984845,16.86708287,4.174275298,3.332544867,-164.5206679,-206.8853,-128.07928,127.0765237,11.27282235,155.5053768,163.744016,-0.122542292,-31.691156,37.555276,63.93829497,7.996142506,3.804334279,1.050106285,0.251076072,-42.423803,37.537493,80.11220681,8.950542263,3.563459634,1.159875945,9.576272309,-64.137899,69.22861,287.9890771,16.97024093,14.37247581,2.9241499,14.95593543,14.48003,15.63942,0.024054833,0.155096204,15.0095231,14.95433224,14.83350054,14.367866,15.450171,0.021260855,0.145811024,14.73249571,14.83207183,57.05641984,56.9132,57.36912,0.002154559,0.046417231,57.04986138,57.0563821,57.17249793,57.0058338,57.5939108,0.002985932,0.054643681,57.2124999,57.17244574,47.70079589,46.490783,49.785507,0.145904034,0.381973865,47.61882976,47.69774538,0.072003358,0.342044143,0.3998556,0.106733122,0.10996023
SAM102,NN1C(=O)[C@@H]2[C@H]3C=C[C@H](O3)[C@@H]2C1=O,85.48025,1393.03,0.004130533,1.14E-05,0.035647521,3.44E-05,0.005863903,1.16E-05,0.000142672,88.80845825,0.035647521,43.13098958,0.021486189,37.40141163,0.020654351,31.99014356,0.015833344,35.96901714,0.013307966,-850681.647,-851659.92,-847683.38,48993.27218,221.3442391,850578.7255,850681.5895,6658.536609,3624.1673,6945.7872,11577.70623,107.5997501,6722.818423,6656.557888,-826075.367,-827837.49,-825516.44,174796.6699,418.0869167,825792.6825,826075.1557,-155.2048167,-192.59234,-110.71226,116.4701091,10.79213181,167.0429641,154.4338457,-0.550660283,-36.372363,31.809444,70.68889276,8.407668688,7.752610441,1.061976925,-0.083298148,-37.116213,36.822439,72.50081426,8.514740998,7.180438394,0.830022173,-12.82267558,-58.437055,44.920159,204.2858983,14.2928618,15.32699764,1.982230463,-135.0488608,-173.50496,-94.576288,104.5120515,10.22311359,129.0636682,134.2636287,0.020058666,-31.637796,33.334687,57.44545009,7.579277676,4.492658626,0.833265895,0.152179021,-33.819718,31.348551,55.07314686,7.421128409,3.472160081,0.464853808,12.54469912,-48.944836,53.377575,204.0687461,14.28526325,12.7326526,3.021985329,18.68453135,16.77556,20.29167,0.229410623,0.47896829,17.97016264,18.67211317,17.78051595,15.625014,20.912379,0.616757576,0.785339147,18.98021361,17.74543849,57.07644721,56.95456,57.32986,0.002071962,0.045518813,57.05173497,57.07641093,57.1447409,56.996891,57.452939,0.003024171,0.054992464,57.13844745,57.14468801,48.33649877,46.889195,50.07012,0.210747601,0.459072544,48.06887194,48.33214873,0.08400409,0.326241186,0.38305991,0.07292442,0.12190423
SAM103,NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H](O3)[C@H]2C1=O,93.27825,1392.275,0.00413026,1.18E-05,0.03515326,3.43E-05,0.00585791,1.20E-05,0.000146513,88.72888077,0.03515326,43.13098958,0.021348875,37.40141163,0.020201009,31.99014356,0.015045309,19.81479041,0.011772562,-850709.1618,-851773.84,-847835.67,64987.64868,254.9267516,850609.1914,850709.0855,6651.592685,3740.951,6991.9285,14176.65289,119.0657503,6828.330998,6649.238208,-826152.4514,-828095.04,-825316.36,266980.3574,516.70142,825607.5866,826152.1286,-155.0250475,-190.62268,-110.93951,108.0557992,10.39498914,145.967427,154.316764,-0.223380392,-35.77841,39.313534,69.2859312,8.323817105,3.477312552,0.79556722,-0.119971331,-32.797552,36.942475,68.2208007,8.25958841,7.144281608,0.804015088,-12.99502828,-54.367936,50.18645,209.1893733,14.46338043,12.96444131,3.166118286,-129.3844724,-174.82468,-90.368603,110.7253381,10.5226108,108.4373907,128.5164546,0.054132852,-31.099333,36.787865,53.05840792,7.284120257,2.656698609,1.054017453,0.212622219,-42.07953,33.77032,54.1036672,7.355519506,3.961815077,1.216977939,12.90061759,-48.52352,52.301365,202.1380248,14.21752527,11.35926369,1.770243636,17.70395743,16.57309,19.60438,0.203632416,0.451256485,17.70468178,17.69259832,16.47841068,15.528593,19.407474,0.096695434,0.310958895,16.38059046,16.47269233,57.06722315,56.93518,57.31133,0.002155823,0.046430839,57.07168862,57.0671854,57.14646569,56.986862,57.42404,0.002913262,0.05397464,57.14300068,57.14641475,48.51905814,47.044752,50.945517,0.260587162,0.510477387,48.24976445,48.51371654,0.082478945,0.323296446,0.379707411,0.072710864,0.116810412
SAM104,C1CN1c1nnc(N2CC2)nn1,112.58475,1392.806,0.004129398,8.26E-06,0.033799804,3.56E-05,0.005966873,8.42E-06,6.78E-05,88.80845825,0.033799804,37.56056657,0.022826183,43.36972199,0.018154399,92.54859941,0.014980455,29.12535459,0.012858776,-857953.0167,-858999.44,-855048.4,49322.52555,222.0867523,857861.455,857952.9592,34554.19138,31563.335,34827.226,13302.83101,115.3378993,34610.39949,34553.79977,-805590.4654,-807616.81,-804979.65,212047.8268,460.4865109,805291.2516,805590.2026,-179.7240553,-225.46316,-132.66202,193.399834,13.90682688,192.3273671,178.6271458,-0.316726699,-45.699552,46.037118,104.7506654,10.23477725,7.153430109,1.500901715,0.066989342,-41.009452,47.45913,123.0582621,11.09316285,4.446856872,1.612931773,-5.825878369,-61.130876,74.054083,288.693589,16.99098552,10.52035702,2.708548064,-147.2352329,-202.34312,-99.963489,192.4022883,13.87091519,151.8137297,145.9176709,0.28896101,-42.107236,42.195889,96.14826406,9.805522121,6.4919092,0.633374775,0.179106598,-38.396484,50.20811,113.5875282,10.65774499,6.412327425,1.497329396,5.847447089,-79.880022,52.451779,261.3471684,16.16623544,16.69138212,1.311085574,15.58990596,14.85171,16.80982,0.054347768,0.233126078,15.69219842,15.5864409,15.83887839,15.121331,17.079042,0.055174197,0.234891883,15.936194,15.83542364,57.07859077,56.94659,57.32721,0.002133864,0.046193764,57.07424881,57.0785534,57.21744839,57.036585,57.499213,0.003150347,0.056127953,57.20096749,57.21739337,49.17091305,47.699591,51.22051,0.205842461,0.453698646,49.26605149,49.16673355,0.105647556,0.297238138,0.366331278,0.057370335,0.015737978
SAM105,C1Cn2nnnc2CN1,81.7565,1392.61,0.004129813,7.86E-06,0.041919537,3.97E-05,0.006301364,7.97E-06,0.000100659,88.72888077,0.041919537,43.52887694,0.023533631,37.4809891,0.020359525,30.15986172,0.010744923,31.83098862,0.009464161,-851045.5703,-852058.42,-848022.45,57387.69278,239.557285,850902.1823,851045.5029,2661.321266,-223.99846,2945.0629,10531.57734,102.6234737,2737.895339,2653.9189,-831010.8714,-832629.52,-830374.52,195406.3381,442.0478912,830630.1308,831010.6365,-112.7842077,-139.08117,-85.158321,60.50452918,7.778465735,108.7238192,112.2396022,0.087828356,-28.526351,22.393409,32.80682929,5.727724617,4.60558795,0.58951025,-0.048852849,-22.689744,34.150133,32.71428016,5.719639863,3.142442311,0.566337581,-7.249757093,-42.628434,47.215676,149.7227093,12.23612313,7.833283641,2.394770802,-95.35116848,-122.50531,-57.544647,59.99424091,7.745594936,100.8310457,94.70601268,0.021053163,-25.935829,31.220707,30.21591911,5.496900864,3.666016039,0.335520564,-0.08752167,-23.54152,27.148686,30.89415609,5.558251172,5.206634217,0.645554475,6.981010293,-59.365878,39.473093,137.35277,11.71975981,3.40635074,2.162355637,12.99044172,12.2538,14.02549,0.059062679,0.243028145,13.00627162,12.98590625,13.18418148,12.459488,14.295576,0.052160748,0.228387276,13.17701842,13.18023511,57.06371135,56.93558,57.31852,0.002106982,0.045901877,57.07374143,57.06367444,57.19497132,57.0309887,57.5203137,0.003056095,0.055281961,57.23212384,57.19491792,47.52063894,45.924205,49.718787,0.239389338,0.489274297,47.38394115,47.51561611,0.08771307,0.326210427,0.383102871,0.05797559,0.1393859
SAM106,C1NCNCN1,101.951,1392.605,0.004129862,6.53E-06,0.038447136,4.12E-05,0.006419482,8.23E-06,6.69E-05,88.6493033,0.038447136,44.16549671,0.025910635,37.56056657,0.022909444,34.37746771,0.012343355,31.35352379,0.011332209,-845971.8623,-846887.62,-842973.11,44143.32219,210.1031228,845865.4147,845971.8101,1163.26191,-1767.9244,1428.5243,11386.36806,106.706926,1181.685456,1134.728868,-827495.0702,-829203.22,-826945.18,169271.7126,411.4264364,827353.4165,827494.8658,-106.8001118,-139.9112,-74.416112,70.7445775,8.410979581,100.5976951,106.1253566,0.421041837,-30.599746,36.637862,47.01771093,6.856946181,5.242865224,0.977565879,0.076604639,-33.034514,29.286833,47.30455923,6.877830997,4.160606834,0.710868999,-3.48723073,-43.167504,65.056428,183.851851,13.55919802,8.414906019,1.251843468,-90.14202103,-123.36377,-61.093333,73.28388836,8.560600935,83.32857666,89.31149225,-0.08335782,-28.73414,25.14557,44.13022172,6.64305816,3.055177327,0.732129007,0.072275153,-28.306734,27.480014,43.68900332,6.609765754,4.0746804,0.495911582,4.127766441,-52.545734,44.590725,173.0866465,13.15623983,12.61286749,1.810595188,12.05117853,11.69281,12.50297,0.012021125,0.109640893,12.07132066,12.05018396,12.12159678,11.759908,12.7942,0.014582254,0.120757003,12.11172773,12.12039844,57.09626278,56.96288,57.41168,0.002207288,0.046981786,57.08178132,57.09622414,57.173528,57.0134576,57.5538086,0.003127512,0.055924159,57.17047862,57.17347333,48.48926553,46.409648,50.93277,0.390847969,0.62517835,48.26596421,48.48123156,0.078730274,0.301997728,0.312342592,0.04437054,0.334371238
SAM107,C1c2nnnn2Cc2nnnn21,80.298,1392.766,0.004128228,5.96E-06,0.049955309,5.11E-05,0.007150431,6.30E-06,5.71E-05,88.6493033,0.049955309,37.40141163,0.025898678,43.29014452,0.023628502,30.31901666,0.016520105,35.73028472,0.012878759,-852392.6366,-853304.89,-849384.36,56714.89795,238.1488987,852395.2694,852392.5701,3747.45424,767.51756,4019.9336,11242.45911,106.0304631,3788.087938,3742.973144,-831291.6643,-833100.96,-830654.62,198952.6908,446.0411313,831232.7968,831291.4252,-116.1698084,-145.14812,-86.636883,79.01455734,8.889013294,105.659323,115.4791289,-0.051098724,-27.789554,25.696369,42.24478443,6.49959879,5.407095186,0.742517192,0.212698135,-23.103858,30.572903,39.24593083,6.26465728,2.790720342,0.707534834,-6.495934924,-48.519727,51.901229,157.4561061,12.5481515,13.48097707,2.271154596,-82.21071658,-112.93517,-45.938447,78.22709026,8.844607977,79.52705837,81.23281994,-0.01045177,-27.291821,22.922479,30.68986141,5.539843085,4.407177523,0.502635724,-0.002426931,-26.263686,27.884201,31.30467732,5.595058295,3.79419978,0.564717999,6.810578315,-40.591057,39.356659,117.06968,10.8198743,5.205452942,1.858435115,14.90573172,13.93045,17.26781,0.126675772,0.3559154,14.76998399,14.89740994,15.39287073,14.240991,18.077031,0.182314139,0.426982598,15.25086059,15.38126401,57.06898743,56.92737,57.29803,0.002100187,0.045827792,57.04488981,57.06895065,57.14368711,56.9966392,57.5181012,0.003058994,0.055308172,57.18302978,57.14363361,49.15746103,47.185757,51.640003,0.402169093,0.634168032,48.76772992,49.14930633,0.123511726,0.313879275,0.397181544,0.033847514,0.007624933
SAM108,CC(=O)NCC(O)CNC(C)=O,89.49125,1391.126,0.004129498,1.65E-05,0.036241511,3.57E-05,0.005976931,1.72E-05,0.000210469,88.49014836,0.036241511,37.32183416,0.021640133,43.29014452,0.020370064,30.08028424,0.01207145,40.18662313,0.011960239,-864162.5472,-865150.18,-861066.29,55590.83828,235.7770945,864093.4086,864162.4829,4109.458366,1128.8408,4412.7194,14625.43588,120.9356684,4207.854675,4104.891113,-841528.6211,-843400.87,-840817.91,225895.4684,475.2846183,841250.3685,841528.3529,-90.59944992,-124.55054,-61.992049,82.17058466,9.064799207,80.18227027,89.67975567,0.100626191,-23.047372,25.371965,38.83932692,6.232120579,2.423555511,0.474180764,0.001798412,-24.892641,23.602306,34.6667375,5.887846593,2.459475548,0.414938094,-6.399965076,-39.7972,47.861725,142.6350402,11.94299126,6.010858414,1.172285483,-78.23567496,-118.40036,-44.622352,81.27427119,9.015224412,71.09171106,77.16255434,-0.019613563,-29.393397,22.753502,34.74659625,5.894624352,3.270613469,0.903054893,0.002705223,-25.609274,28.427558,33.27914159,5.768807641,2.768893398,0.148128084,5.983294645,-48.647994,37.828105,135.3502323,11.63401187,6.900530496,1.261174508,17.20168759,16.83372,17.86334,0.013718964,0.117127981,17.2302678,17.20089254,17.40680204,17.05777,18.083759,0.015734947,0.125439017,17.42539648,17.40590143,57.09510625,56.97445,57.34248,0.002104087,0.04587033,57.06203533,57.09506942,57.21505508,57.067221,57.502541,0.002959626,0.054402442,57.23638423,57.21500339,47.37223787,46.231293,48.945526,0.126129895,0.355147709,47.35455417,47.36958132,0.092095398,0.316157521,0.36593414,0.063947329,0.123825623
SAM109,CC(=O)N[C@@H]1COC[C@H]1O,114.55325,1392.043,0.004130444,2.03E-05,0.03692698,3.93E-05,0.006269951,2.16E-05,0.000176692,88.80845825,0.03692698,37.4809891,0.023331391,43.36972199,0.021995531,30.31901666,0.01293565,35.33239737,0.011563286,-857002.0287,-857904.44,-853988.15,45517.57053,213.3484721,856936.5006,857001.9756,3688.954449,622.74727,4005.8213,15162.07974,123.134397,3614.857794,3682.799151,-835286.6496,-837211.89,-834737.47,211330.1196,459.7065581,835359.1638,835286.3969,-151.6474165,-189.26984,-115.7342,95.49102226,9.771950791,157.7340393,151.0088045,-0.004571846,-34.528996,37.949615,51.94025573,7.206958841,3.240305038,0.384914317,0.054122204,-28.252302,30.566262,48.51208174,6.965061503,3.768613769,0.764165236,-10.78395693,-62.326693,56.101899,232.231354,15.23913889,15.33249907,2.703055529,-131.3777519,-165.79261,-93.200165,98.83747106,9.94170363,138.9116416,130.6183012,-0.193539471,-25.863005,29.207714,43.67795666,6.608930069,1.859902427,0.828066283,-0.071757656,-30.308635,31.206333,42.06917329,6.486075338,4.988598301,0.798930014,11.85835118,-75.132605,56.69834,223.8092975,14.96025727,18.77962445,2.283353599,14.68988354,14.26169,15.37909,0.023289466,0.152608867,14.66324607,14.68830571,14.84979039,14.309056,15.736645,0.03257295,0.180479778,14.94414744,14.84760607,57.03504467,56.89995,57.26809,0.002141915,0.046280828,57.03407533,57.03500713,57.18303983,57.039512,57.483688,0.002964796,0.054449943,57.19050314,57.18298801,47.65362517,46.231804,50.297072,0.341837092,0.584668361,47.34989617,47.6465127,0.075603457,0.292233917,0.349629339,0.054513087,0.048502207
SAM110,CC(=O)N[C@@H]1C[C@H](O)O[C@H](C)[C@H]1O,124.09175,1393.859,0.004130352,2.29E-05,0.032783736,3.35E-05,0.00579146,2.46E-05,0.000246171,89.04719066,0.032783736,43.44929946,0.022598045,37.4809891,0.020652514,35.57112978,0.012068041,32.38803092,0.009964,-854986.9559,-856014.69,-852197.31,52109.34135,228.2747059,854928.6018,854986.895,3566.078461,629.01493,3906.502,14508.31337,120.4504602,3542.859522,3560.237782,-832642.2888,-834666.4,-832031.41,219327.6926,468.3243455,832624.4505,832642.0257,-196.3497174,-237.44724,-155.85142,126.1263067,11.2305969,195.6284401,195.6988981,0.241815598,-29.522063,36.75116,68.08826866,8.251561589,5.173914391,1.167906438,0.487431463,-34.866691,32.540445,69.21654652,8.319648221,1.338603513,0.886900567,-16.51989149,-65.825824,60.261972,304.3976376,17.44699509,10.4661692,4.27375688,-174.8460923,-215.75645,-122.76072,151.205796,12.2965766,185.4011497,173.9738534,-0.110587711,-32.826649,33.036864,67.17077575,8.195777922,7.750036648,1.010158389,-0.701433392,-36.74158,36.063577,71.91014387,8.479984898,4.46798608,0.761314897,15.18978031,-52.547445,65.556354,297.1815494,17.23895442,10.06811521,4.741154646,16.62511016,16.24605,17.38565,0.017147444,0.13094825,16.51481139,16.62408219,16.76154119,16.32426,17.332241,0.019601766,0.140006307,16.87383144,16.76037421,57.10775667,56.96289,57.35751,0.002174169,0.046627986,57.10555693,57.10771862,57.17468848,57.001759,57.519719,0.003177241,0.056367024,57.2015483,57.17463294,48.08085121,46.77635,49.976513,0.193318669,0.43968019,48.50036167,48.07684392,0.076292966,0.312304693,0.366453514,0.057497534,0.102415929
SAM111,CC(=O)N[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,122.96725,1393.311,0.004130587,1.57E-05,0.039310828,4.02E-05,0.006343807,1.66E-05,0.000188452,88.72888077,0.039310828,37.32183416,0.024193042,43.29014452,0.022446003,35.49155231,0.016174052,29.9211293,0.010709649,-855960.5419,-856790.48,-852953.3,40448.61142,201.1184015,855939.4572,855960.4946,4695.377868,1733.8881,4978.6598,12511.03717,111.8527477,4697.667878,4692.131338,-832721.9028,-834526.61,-832149.96,164465.6673,405.5436688,832647.4942,832721.7055,-161.2482592,-199.24279,-127.74893,95.11303734,9.752591314,156.6880053,160.6539757,-0.089617246,-33.478525,30.098434,63.47923309,7.967385587,2.681671085,1.044941735,-0.008099532,-26.182089,29.928409,51.33536428,7.164870151,4.069734262,0.986965673,-9.535541955,-58.768263,64.500488,286.9923341,16.94084809,17.36199741,3.814540863,-143.444153,-184.71873,-101.20192,111.8208406,10.57453737,145.8615379,142.6534441,0.051712985,-33.622558,31.280363,59.81976936,7.734324105,4.690765556,1.340691434,-0.053174325,-33.610503,37.791015,52.328451,7.233840681,2.742713384,0.32596865,8.509655819,-73.954902,60.795915,280.8476613,16.75851012,15.25256301,2.506587822,16.04962981,15.689,16.74093,0.020357652,0.142680245,16.1153704,16.04837011,16.27006091,15.93934,16.903433,0.015568671,0.124774481,16.26055045,16.26910735,57.04472483,56.89316,57.27753,0.00206711,0.045465487,57.06234901,57.04468861,57.12984136,56.955757,57.440352,0.002904809,0.05389628,57.14347695,57.12979054,48.0464746,46.179726,50.351353,0.389090165,0.623770923,47.82974659,48.03839359,0.07449592,0.287669637,0.343652661,0.052125177,0.045231673
